t,  X,  Y,  Z,  X.1,  Y.1,  Z.1,  traj_id
0.000000000000000000e+00,1.709909210205077912e+00,-2.315526275634764986e+00,1.930236053466796831e+00,1.709909210205077912e+00,-2.315526275634764986e+00,1.930236053466796831e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.714975128173827690e+00,-2.351475982666015430e+00,1.912314147949218723e+00,1.714975128173827690e+00,-2.351475982666015430e+00,1.912314147949218723e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.716646881103515598e+00,-2.363339385986328089e+00,1.906396293640135964e+00,1.716646881103515598e+00,-2.363339385986328089e+00,1.906396293640135964e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.720041046142577912e+00,-2.387425689697264986e+00,1.894381256103516042e+00,1.720041046142577912e+00,-2.387425689697264986e+00,1.894381256103516042e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.721712799072265820e+00,-2.399289093017578089e+00,1.888460083007812873e+00,1.721712799072265820e+00,-2.399289093017578089e+00,1.888460083007812873e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.723381500244140607e+00,-2.411152496337890305e+00,1.882538452148436736e+00,1.723381500244140607e+00,-2.411152496337890305e+00,1.882538452148436736e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.725048217773437420e+00,-2.423015899658203409e+00,1.876616821289061932e+00,1.725048217773437420e+00,-2.423015899658203409e+00,1.876616821289061932e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.728432159423828107e+00,-2.447102203369140749e+00,1.864588279724121112e+00,1.728432159423828107e+00,-2.447102203369140749e+00,1.864588279724121112e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.730149383544921760e+00,-2.459325103759764986e+00,1.858483314514159934e+00,1.730149383544921760e+00,-2.459325103759764986e+00,1.858483314514159934e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.731866607666015856e+00,-2.471548004150390554e+00,1.852378120422363272e+00,1.731866607666015856e+00,-2.471548004150390554e+00,1.852378120422363272e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.736967773437500195e+00,-2.507857208251952130e+00,1.834231224060058008e+00,1.736967773437500195e+00,-2.507857208251952130e+00,1.834231224060058008e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.738684997558593182e+00,-2.520080108642577699e+00,1.828119735717772754e+00,1.738684997558593182e+00,-2.520080108642577699e+00,1.828119735717772754e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.740351715087890438e+00,-2.531943511962890359e+00,1.822186775207519593e+00,1.740351715087890438e+00,-2.531943511962890359e+00,1.822186775207519593e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.743735656738281126e+00,-2.556029815673828143e+00,1.810139236450194700e+00,1.743735656738281126e+00,-2.556029815673828143e+00,1.810139236450194700e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.745402374267577716e+00,-2.567893371582031126e+00,1.804202499389647940e+00,1.745402374267577716e+00,-2.567893371582031126e+00,1.804202499389647940e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.748786315917968626e+00,-2.591979675292968910e+00,1.792147750854492294e+00,1.748786315917968626e+00,-2.591979675292968910e+00,1.792147750854492294e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.753937988281249805e+00,-2.628648376464844283e+00,1.773784217834472932e+00,1.753937988281249805e+00,-2.628648376464844283e+00,1.773784217834472932e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.755655212402343679e+00,-2.640871276855469407e+00,1.767659797668456934e+00,1.755655212402343679e+00,-2.640871276855469407e+00,1.767659797668456934e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.757372436523437553e+00,-2.653094177246092755e+00,1.761535377502441158e+00,1.757372436523437553e+00,-2.653094177246092755e+00,1.761535377502441158e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.760705871582031401e+00,-2.676820983886718963e+00,1.749639701843261452e+00,1.760705871582031401e+00,-2.676820983886718963e+00,1.749639701843261452e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.762423095703125053e+00,-2.689043884277344532e+00,1.743511161804198961e+00,1.762423095703125053e+00,-2.689043884277344532e+00,1.743511161804198961e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.764140319824218706e+00,-2.701266784667968324e+00,1.737378959655761612e+00,1.764140319824218706e+00,-2.701266784667968324e+00,1.737378959655761612e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.765857543945311914e+00,-2.713489685058593448e+00,1.731246757507324485e+00,1.765857543945311914e+00,-2.713489685058593448e+00,1.731246757507324485e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.767524261474609171e+00,-2.725353088378906108e+00,1.725292167663573961e+00,1.767524261474609171e+00,-2.725353088378906108e+00,1.725292167663573961e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.769241485595703045e+00,-2.737575988769531232e+00,1.719156074523925826e+00,1.769241485595703045e+00,-2.737575988769531232e+00,1.719156074523925826e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.770908203125000080e+00,-2.749439392089843448e+00,1.713199081420897718e+00,1.770908203125000080e+00,-2.749439392089843448e+00,1.713199081420897718e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.772574920654297337e+00,-2.761302795410156108e+00,1.707239685058593137e+00,1.772574920654297337e+00,-2.761302795410156108e+00,1.707239685058593137e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.774241638183593262e+00,-2.773166198730468768e+00,1.701280288696288778e+00,1.774241638183593262e+00,-2.773166198730468768e+00,1.701280288696288778e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.775958862304687580e+00,-2.785389099121093448e+00,1.695136413574218182e+00,1.775958862304687580e+00,-2.785389099121093448e+00,1.695136413574218182e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.777676086425781232e+00,-2.797611999511718572e+00,1.688992538452148473e+00,1.777676086425781232e+00,-2.797611999511718572e+00,1.688992538452148473e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.779393310546875107e+00,-2.809834899902344141e+00,1.682845001220703018e+00,1.779393310546875107e+00,-2.809834899902344141e+00,1.682845001220703018e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.781060028076172141e+00,-2.821698303222656357e+00,1.676877708435058567e+00,1.781060028076172141e+00,-2.821698303222656357e+00,1.676877708435058567e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.782726745605468510e+00,-2.833561706542968572e+00,1.670906982421874964e+00,1.782726745605468510e+00,-2.833561706542968572e+00,1.670906982421874964e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.784393463134765545e+00,-2.845425109863280788e+00,1.664935455322265501e+00,1.784393463134765545e+00,-2.845425109863280788e+00,1.664935455322265501e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.786110687255859197e+00,-2.857648010253906357e+00,1.658779907226562100e+00,1.786110687255859197e+00,-2.857648010253906357e+00,1.658779907226562100e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.787777404785155788e+00,-2.869511413574218572e+00,1.652804031372070215e+00,1.787777404785155788e+00,-2.869511413574218572e+00,1.652804031372070215e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.789444122314453045e+00,-2.881374816894531232e+00,1.646825752258300968e+00,1.789444122314453045e+00,-2.881374816894531232e+00,1.646825752258300968e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.791161346435546697e+00,-2.893597717285155912e+00,1.640663108825683336e+00,1.791161346435546697e+00,-2.893597717285155912e+00,1.640663108825683336e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.792878570556641016e+00,-2.905820617675781037e+00,1.634498863220214870e+00,1.792878570556641016e+00,-2.905820617675781037e+00,1.634498863220214870e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.794595794677734446e+00,-2.918043518066406161e+00,1.628331642150878888e+00,1.794595794677734446e+00,-2.918043518066406161e+00,1.628331642150878888e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.796262512207031037e+00,-2.929906921386718821e+00,1.622342262268066548e+00,1.796262512207031037e+00,-2.929906921386718821e+00,1.622342262268066548e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.797929229736327628e+00,-2.941770324707031037e+00,1.616351051330566113e+00,1.797929229736327628e+00,-2.941770324707031037e+00,1.616351051330566113e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.799595947265625329e+00,-2.953633728027344141e+00,1.610357322692870685e+00,1.799595947265625329e+00,-2.953633728027344141e+00,1.610357322692870685e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.801313171386718759e+00,-2.965856628417968821e+00,1.604178428649901900e+00,1.801313171386718759e+00,-2.965856628417968821e+00,1.604178428649901900e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.802979888916016016e+00,-2.977720031738280593e+00,1.598177604675292462e+00,1.802979888916016016e+00,-2.977720031738280593e+00,1.598177604675292462e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.806414337158203098e+00,-3.002165832519531730e+00,1.585801391601561861e+00,1.806414337158203098e+00,-3.002165832519531730e+00,1.585801391601561861e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.808081054687500355e+00,-3.014029235839843945e+00,1.579789695739745703e+00,1.808081054687500355e+00,-3.014029235839843945e+00,1.579789695739745703e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.809798278808593563e+00,-3.026252136230469070e+00,1.573591918945312251e+00,1.809798278808593563e+00,-3.026252136230469070e+00,1.573591918945312251e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.811515502929687660e+00,-3.038475036621094194e+00,1.567388420104980362e+00,1.811515502929687660e+00,-3.038475036621094194e+00,1.567388420104980362e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.814949951171875187e+00,-3.062920837402342666e+00,1.554965858459472328e+00,1.814949951171875187e+00,-3.062920837402342666e+00,1.554965858459472328e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.816667175292968839e+00,-3.075143737792968679e+00,1.548745651245117427e+00,1.816667175292968839e+00,-3.075143737792968679e+00,1.548745651245117427e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.818333892822265652e+00,-3.087007141113280451e+00,1.542701568603515483e+00,1.818333892822265652e+00,-3.087007141113280451e+00,1.542701568603515483e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.820051116943359970e+00,-3.099230041503906907e+00,1.536466712951659819e+00,1.820051116943359970e+00,-3.099230041503906907e+00,1.536466712951659819e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.825101776123046360e+00,-3.135179748535155575e+00,1.518067245483398553e+00,1.825101776123046360e+00,-3.135179748535155575e+00,1.518067245483398553e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.826768493652344061e+00,-3.147043151855468235e+00,1.511966743469238095e+00,1.826768493652344061e+00,-3.147043151855468235e+00,1.511966743469238095e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.828486633300780762e+00,-3.159266052246093359e+00,1.505737266540527308e+00,1.828486633300780762e+00,-3.159266052246093359e+00,1.505737266540527308e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.832042846679688086e+00,-3.183268737792968928e+00,1.495635910034179616e+00,1.832042846679688086e+00,-3.183268737792968928e+00,1.495635910034179616e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.836515197753906703e+00,-3.207043151855468288e+00,1.492536964416504297e+00,1.836515197753906703e+00,-3.207043151855468288e+00,1.492536964416504297e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.839244689941406330e+00,-3.218119506835937393e+00,1.494833793640137021e+00,1.839244689941406330e+00,-3.218119506835937393e+00,1.494833793640137021e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.842528076171875195e+00,-3.229073486328124964e+00,1.499905700683593190e+00,1.842528076171875195e+00,-3.229073486328124964e+00,1.499905700683593190e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.846303710937500009e+00,-3.239477539062499911e+00,1.507364845275878329e+00,1.846303710937500009e+00,-3.239477539062499911e+00,1.507364845275878329e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.850562591552734393e+00,-3.249259033203124591e+00,1.516894569396972647e+00,1.850562591552734393e+00,-3.249259033203124591e+00,1.516894569396972647e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.855270996093749680e+00,-3.258364868164062678e+00,1.528179016113281552e+00,1.855270996093749680e+00,-3.258364868164062678e+00,1.528179016113281552e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.860290069580077921e+00,-3.266903686523437766e+00,1.539351425170897958e+00,1.860290069580077921e+00,-3.266903686523437766e+00,1.539351425170897958e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.865496063232422008e+00,-3.275035705566406996e+00,1.548622512817382502e+00,1.865496063232422008e+00,-3.275035705566406996e+00,1.548622512817382502e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.870843200683593555e+00,-3.282826232910156516e+00,1.555488052368163787e+00,1.870843200683593555e+00,-3.282826232910156516e+00,1.555488052368163787e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.876314544677734508e+00,-3.290305786132812660e+00,1.559957199096680069e+00,1.876314544677734508e+00,-3.290305786132812660e+00,1.559957199096680069e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.887434234619140838e+00,-3.304194946289062518e+00,1.562689018249511674e+00,1.887434234619140838e+00,-3.304194946289062518e+00,1.562689018249511674e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.893240509033203178e+00,-3.310840759277343448e+00,1.561593704223632528e+00,1.893240509033203178e+00,-3.310840759277343448e+00,1.561593704223632528e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.899151306152343954e+00,-3.317237243652344514e+00,1.559213905334472905e+00,1.899151306152343954e+00,-3.317237243652344514e+00,1.559213905334472905e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.905161285400390314e+00,-3.323403015136718874e+00,1.555797843933105495e+00,1.905161285400390314e+00,-3.323403015136718874e+00,1.555797843933105495e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.911264953613280859e+00,-3.329357299804688086e+00,1.551554374694823935e+00,1.911264953613280859e+00,-3.329357299804688086e+00,1.551554374694823935e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.917456054687500355e+00,-3.335118408203124662e+00,1.546652412414550648e+00,1.917456054687500355e+00,-3.335118408203124662e+00,1.546652412414550648e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.923728637695312438e+00,-3.340705871582031250e+00,1.541231002807617267e+00,1.923728637695312438e+00,-3.340705871582031250e+00,1.541231002807617267e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.929888000488281241e+00,-3.345979003906249805e+00,1.535576477050781152e+00,1.929888000488281241e+00,-3.345979003906249805e+00,1.535576477050781152e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.936301574707030904e+00,-3.351272888183592702e+00,1.529432830810546706e+00,1.936301574707030904e+00,-3.351272888183592702e+00,1.529432830810546706e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.942586975097656099e+00,-3.356289367675781232e+00,1.523226585388183674e+00,1.942586975097656099e+00,-3.356289367675781232e+00,1.523226585388183674e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.949118652343750480e+00,-3.361346130371093643e+00,1.516635932922363095e+00,1.949118652343750480e+00,-3.361346130371093643e+00,1.516635932922363095e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.955702514648436807e+00,-3.366300964355468661e+00,1.509888954162597274e+00,1.955702514648436807e+00,-3.366300964355468661e+00,1.509888954162597274e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.962333679199218750e+00,-3.371164855957030859e+00,1.503020553588866770e+00,1.962333679199218750e+00,-3.371164855957030859e+00,1.503020553588866770e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.968810577392577921e+00,-3.375805969238281357e+00,1.496263732910156241e+00,1.968810577392577921e+00,-3.375805969238281357e+00,1.496263732910156241e+00,2.000000000000000000e+00
