t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,1.097516059875488365e-02,3.742652535438537650e-03,1.018393936157226287e+00,4.280757223454600080e+00,-1.072196320618348908e+00,-3.628414643785768057e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.638332247734069699e-02,1.924943774938583712e-03,1.027547264099121005e+00,4.913288057567077871e+00,-6.370892649217219095e-02,-3.226953545361470610e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.202923536300659124e-02,3.542125690728426305e-05,1.034930191040039027e+00,5.283164512857017492e+00,7.983003754008471953e-01,-2.821856292253714038e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.788651943206786957e-02,-1.918586045503616402e-03,1.040700416564941388e+00,5.551039157703130833e+00,1.326454883965979548e+00,-2.461295692462719842e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.394838571548461359e-02,-3.936612904071807792e-03,1.045406341552734375e+00,5.832604972809650512e+00,1.471449429399683595e+00,-2.211056602252163827e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.020261764526367188e-02,-6.016497611999511823e-03,1.049499549865722692e+00,6.146840942055711743e+00,1.265010892265852505e+00,-1.973408731949862771e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.642822265624999695e-02,-8.086297512054444955e-03,1.052854614257812793e+00,6.431814966281460322e+00,8.508759079868110087e-01,-1.752244462086258281e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.278564929962158148e-02,-1.020092129707336412e-02,1.055682792663574121e+00,6.655495032393671906e+00,3.708792983481087324e-01,-1.557127328293333779e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.945472717285156528e-02,-1.242210507392883280e-02,1.058151054382324263e+00,6.818924937006653586e+00,-6.326720213628010681e-02,-1.383176619342229019e+00,3.000000000000000000e+00
0.000000000000000000e+00,6.622755527496337891e-02,-1.468253254890441832e-02,1.060256195068359331e+00,6.938397667123076040e+00,-3.554132660445346037e-01,-1.233678367999740955e+00,3.000000000000000000e+00
0.000000000000000000e+00,7.288630485534669523e-02,-1.691030144691467452e-02,1.062019615173339870e+00,7.035721268962498165e+00,-4.801996586052210136e-01,-1.108918925508590503e+00,3.000000000000000000e+00
0.000000000000000000e+00,7.982204437255858986e-02,-1.923637270927428672e-02,1.063602561950683700e+00,7.127513518642536461e+00,-4.655884173460673181e-01,-9.986256948454117488e-01,3.000000000000000000e+00
0.000000000000000000e+00,8.682313919067383146e-02,-2.158946752548217621e-02,1.064991302490234437e+00,7.210106135454943832e+00,-3.520914516032717101e-01,-9.042118639941090219e-01,3.000000000000000000e+00
0.000000000000000000e+00,9.388008117675777919e-02,-2.396539449691772322e-02,1.066219825744628924e+00,7.279861040182907139e+00,-1.942851164586660850e-01,-8.234421715062193448e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.009847259521484547e-01,-2.636025667190552285e-02,1.067316169738769638e+00,7.335898531501334752e+00,-4.010022319634031635e-02,-7.543590119305513264e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.079195117950439292e-01,-2.869950771331787262e-02,1.068273124694824272e+00,7.379477366524253235e+00,7.511350838160966992e-02,-6.968667600437262744e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.150989723205566445e-01,-3.112214326858520411e-02,1.069165878295898375e+00,7.416653866656416128e+00,1.437762961346387147e-01,-6.460208498910294805e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.223084259033203058e-01,-3.355523824691772350e-02,1.069977035522461151e+00,7.448508459265408277e+00,1.623092189441291133e-01,-6.024237755869372712e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.295433712005615023e-01,-3.599712610244751310e-02,1.070718269348144513e+00,7.476146245408807900e+00,1.420087818407766711e-01,-5.649891997374334451e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.368000316619873147e-01,-3.844655990600585188e-02,1.071398620605468643e+00,7.499837990782761921e+00,9.909509726236985505e-02,-5.327986284552004292e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.438608455657958696e-01,-4.083028793334961271e-02,1.072007789611816309e+00,7.519235478261518502e+00,5.109233615408825813e-02,-5.058711970404486946e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.511509132385254195e-01,-4.329206943511962336e-02,1.072588348388671786e+00,7.535938264172300727e+00,7.374845093620187655e-03,-4.818362016897421163e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.584541034698486450e-01,-4.575921058654785351e-02,1.073126449584960840e+00,7.549909375202126682e+00,-2.311612197479173680e-02,-4.610400345090802099e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.657683563232421886e-01,-4.823111534118652149e-02,1.073626327514648482e+00,7.561716832054937498e+00,-3.803750987861143074e-02,-4.430975410462944519e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.730919265747070390e-01,-5.070724010467528298e-02,1.074091529846191495e+00,7.571775510935384368e+00,-3.911314759084815601e-02,-4.273327252850203095e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.804233741760253584e-01,-5.318704605102540089e-02,1.074524230957031312e+00,7.580355333113605987e+00,-3.048676711551356888e-02,-4.135656929516061675e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.875456047058104980e-01,-5.559694766998291016e-02,1.074915847778320277e+00,7.587450770950992407e+00,-1.750013664512128572e-02,-4.018427266807056419e-01,3.000000000000000000e+00
0.000000000000000000e+00,1.946731948852539196e-01,-5.800940990447998880e-02,1.075281372070312491e+00,7.593490130631945334e+00,-4.059560928370009592e-03,-3.913276528054809300e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.020215225219726685e-01,-6.049724578857421792e-02,1.075631790161132750e+00,7.598774062606365121e+00,7.216883166659250094e-03,-3.815896840614317331e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.093739700317382713e-01,-6.298705101013184204e-02,1.075956687927245747e+00,7.603260519516087612e+00,1.428478636324292776e-02,-3.728035901057308865e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.167299270629882701e-01,-6.547853469848631536e-02,1.076256752014160156e+00,7.607082961729251025e+00,1.693742458452796376e-02,-3.647730802503638126e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.238723564147948875e-01,-6.789814472198486828e-02,1.076523971557616921e+00,7.610257008958464020e+00,1.605909648076297991e-02,-3.574590579595262607e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.310171318054199119e-01,-7.031901359558104248e-02,1.076767387390136665e+00,7.612981882878797180e+00,1.301735535117276403e-02,-3.504942741998828271e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.381637954711914029e-01,-7.274103641510010210e-02,1.076985740661621005e+00,7.615321948381683193e+00,9.129753160062925588e-03,-3.436675427842573738e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.455287361145019609e-01,-7.523757934570311778e-02,1.077182006835937456e+00,7.617390386840401817e+00,5.410382586235940039e-03,-3.365367693440923236e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.526804351806640758e-01,-7.766082763671874889e-02,1.077818756103515518e+00,7.622783592240106820e+00,-2.272878708009518078e-02,-4.099034483526761696e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.600457763671875089e-01,-8.012301445007324885e-02,1.081038780212402406e+00,7.600697531167338816e+00,-1.530301891299923334e-01,-6.032336127050624830e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.673846626281738414e-01,-8.248206138610840454e-02,1.086692276000976287e+00,7.542460068933337425e+00,-4.212881729300271827e-01,-8.275042733253593630e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.744751739501952725e-01,-8.460299491882322664e-02,1.094350891113281321e+00,7.447629940788126568e+00,-8.139828910043788168e-01,-1.102948165843075534e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.817490959167480713e-01,-8.654456138610840121e-02,1.104382896423339755e+00,7.299940023765489450e+00,-1.330575116764195931e+00,-1.390949856471074719e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.889940834045409690e-01,-8.819329261779784712e-02,1.115987548828125231e+00,7.091761068950730440e+00,-1.872740523866686102e+00,-1.555429262667348045e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.962125205993652588e-01,-8.956311225891112893e-02,1.127864685058593386e+00,6.871790839495015568e+00,-2.293845451951699754e+00,-1.608057181727346574e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.034082603454589244e-01,-9.067757606506349211e-02,1.139355010986328187e+00,6.703357022996049963e+00,-2.523790101698806687e+00,-1.618283183781926482e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.105850601196288863e-01,-9.155660629272462103e-02,1.150230331420898144e+00,6.619889685837064164e+00,-2.553473157561090279e+00,-1.605820431601133969e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.177459144592285067e-01,-9.221857070922853672e-02,1.160448417663573872e+00,6.617201094520622995e+00,-2.411099406105918330e+00,-1.581132202293380695e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.248928451538086182e-01,-9.268117904663084050e-02,1.170049438476562287e+00,6.666413345541441160e+00,-2.145655870254358888e+00,-1.551062403306602278e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.318174743652344549e-01,-9.295573234558103526e-02,1.178846855163574014e+00,6.731580249897431756e+00,-1.825246657989272325e+00,-1.521038483132566954e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.387309646606445068e-01,-9.307359695434570812e-02,1.187205047607421848e+00,6.790898717874173762e+00,-1.495399237562154093e+00,-1.492231395679656902e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.458428573608397505e-01,-9.304604530334473211e-02,1.195430030822753675e+00,6.835235786854344298e+00,-1.189432733273337650e+00,-1.464780403848795709e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.529442977905272727e-01,-9.288139343261718472e-02,1.203328170776367223e+00,6.862251377726299673e+00,-9.452085338984084206e-01,-1.440103239339497021e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.600358963012695868e-01,-9.259299278259279509e-02,1.210956230163573899e+00,6.876635478263327883e+00,-7.717837149190206469e-01,-1.418071341361534232e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.669102859497070379e-01,-9.220630645751951016e-02,1.218145637512207058e+00,6.883432777067983288e+00,-6.653498489251539194e-01,-1.398947966195142500e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.737769699096679665e-01,-9.172492027282713734e-02,1.225159721374511790e+00,6.886702903892417460e+00,-6.054256629907379672e-01,-1.381590419571770312e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.808443450927734286e-01,-9.113995552062988115e-02,1.232234115600585600e+00,6.888667357482191278e+00,-5.738534708225261349e-01,-1.365540390582296704e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.879049682617187744e-01,-9.047393798828125278e-02,1.239179306030273153e+00,6.890593397821568544e+00,-5.554075902575572599e-01,-1.351079787259464204e+00,3.000000000000000000e+00
0.000000000000000000e+00,3.949594116210937700e-01,-8.973540306091308538e-02,1.246015663146972319e+00,6.893258782072217095e+00,-5.368079076316751852e-01,-1.338032921684173093e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.020082855224608731e-01,-8.893196105957031083e-02,1.252760581970214782e+00,6.896939213004708691e+00,-5.104594441182603859e-01,-1.326254765572149052e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.088449096679687700e-01,-8.809640884399412564e-02,1.259232902526855158e+00,6.901337662942690798e+00,-4.753168748064581783e-01,-1.315874199294542635e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.156770706176757812e-01,-8.721148490905761275e-02,1.265642509460449316e+00,6.906169612717122597e+00,-4.322338409690045236e-01,-1.306504626121783863e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.227118682861328303e-01,-8.625316619873046875e-02,1.272188987731933230e+00,6.911126964107399573e+00,-3.834423991521349051e-01,-1.297697523155360910e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.297425842285155784e-01,-8.525218963623046320e-02,1.278684539794921804e+00,6.915683907946950093e+00,-3.347317616267954654e-01,-1.289743595416857680e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.365628051757812766e-01,-8.424373626708984986e-02,1.284946060180663707e+00,6.919534031436119115e+00,-2.912725796337792272e-01,-1.282695997180173908e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.435861206054688144e-01,-8.317026138305663729e-02,1.291357727050781223e+00,6.922877335009141042e+00,-2.529333094007603089e-01,-1.276066714879069197e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.506060409545897816e-01,-8.206503868103026678e-02,1.297733116149902388e+00,6.925658370941352615e+00,-2.221497994647863850e-01,-1.269965354916775535e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.574164962768553777e-01,-8.096476554870606079e-02,1.303889579772949281e+00,6.927920811911143062e+00,-1.991892566262842279e-01,-1.264471692020884941e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.644304275512695090e-01,-7.980529308319091186e-02,1.310202598571777344e+00,6.929910600767397177e+00,-1.814087723319133538e-01,-1.259196741935069586e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.714416122436524414e-01,-7.862196445465087502e-02,1.316487121582031294e+00,6.931645801120368766e+00,-1.679210328746301994e-01,-1.254244154107449383e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.784502029418944424e-01,-7.741688728332518643e-02,1.322744979858398340e+00,6.933193908804321737e+00,-1.570432053331825006e-01,-1.249559796921517085e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.854564285278319402e-01,-7.619196891784668635e-02,1.328977546691894274e+00,6.934603834486999574e+00,-1.474193839650364268e-01,-1.245094903115278040e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.922545242309569469e-01,-7.498569011688233088e-02,1.335003318786621040e+00,6.935868577249246769e+00,-1.384246179184626113e-01,-1.240960226699059143e+00,3.000000000000000000e+00
0.000000000000000000e+00,4.990505599975585960e-01,-7.376366615295409934e-02,1.341006774902343990e+00,6.937047812883935016e+00,-1.294020818780295956e-01,-1.236977565796317569e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.060507583618164551e-01,-7.248946189880371704e-02,1.347168960571289098e+00,6.938177911473792925e+00,-1.200777386495772703e-01,-1.232935251038038693e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.128431701660156605e-01,-7.123911857604980913e-02,1.353127784729003968e+00,6.939200660845239454e+00,-1.111826455070331482e-01,-1.229143593764210340e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.196340560913085271e-01,-6.997632503509522428e-02,1.359064521789550506e+00,6.940149339169832565e+00,-1.027648954510324009e-01,-1.225396086115484229e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.264234542846680798e-01,-6.870192527770996316e-02,1.364978942871093448e+00,6.941030713812924802e+00,-9.511943702663661071e-02,-1.221623597025770280e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.332114028930663441e-01,-6.741666793823242188e-02,1.370870819091796866e+00,6.941851640827212400e+00,-8.844780524856975246e-02,-1.217675801105145617e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.402036285400391158e-01,-6.608177185058593250e-02,1.376917076110839799e+00,6.942645884828182012e+00,-8.267136156297461014e-02,-1.213442697745799492e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.469888687133789285e-01,-6.477633953094481811e-02,1.382760658264159837e+00,6.943372944617452802e+00,-7.814720127085629520e-02,-1.209114640962215548e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.539783859252929155e-01,-6.342176437377930465e-02,1.388754730224609268e+00,6.944088039381528965e+00,-7.450725796249058064e-02,-1.204534222540390553e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.607610702514648215e-01,-6.209814071655272300e-02,1.394545211791992090e+00,6.944756555872876547e+00,-7.186288866037272849e-02,-1.199757135088469706e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.675425720214843928e-01,-6.076608180999756165e-02,1.400306854248047239e+00,6.945410561841510955e+00,-6.998483436737801267e-02,-1.194650320855854320e+00,3.000000000000000000e+00
0.000000000000000000e+00,5.745284271240234109e-01,-5.938508033752441101e-02,1.406210174560546644e+00,6.946075155054863615e+00,-6.878324091609933078e-02,-1.189025030732242971e+00,3.000000000000000000e+00
